product_id,product_name,brand,final_price,initial_price,discount,review_count,rating,category_name,root_category_name,available_for_delivery,available_for_pickup
781490570,Men's The Little Mermaid Vintage Characters  Graphic Tee Turquoise Medium,The Little Mermaid,15.0,18.99,4.0,9,5,Men's Disney Tees,Clothing,True,False
1341833689,Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights,Aiyino,15.0,16.99,2.0,2,3,Womens Workout Bottoms,Clothing,True,False
3813188391,Jockey Women's Rib Knit Tee,Jockey,20.0,34.0,14.01,86,4,Tshirts for Women,Clothing,True,False
5292666872,"Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black",Bare Home,65.0,77.99,13.0,483,4.8,Colored Sheets,Home,True,False
1897403279,Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants,Zenana,11.9,17.99,6.1,131,3.7,Cycling Pants,Sports & Outdoors,True,False
2138573500,SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black,SONGMICS,16.0,39.99,24.0,58,4.4,Shoe Racks,Home,True,False
5219131585,MOSHU Summer Womens Tank Tops U Neck Casual Flowy Sleeveless Shirts for Women,MOSHU,14.0,35.99,22.0,1667,4.5,Womens Tank Tops,Clothing,True,False
871530694,Victorious Men's Skinny Fit Unwashed Raw Denim Jeans DL938 - Indigo - 32/30,G-Style USA,23.9,26.95,3.02,1,5,Mens Slim Fit Jeans,Clothing,True,False
891036133,"16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels",Deerlux,22.1,27.25,5.16,8,4.4,Throw Pillow Covers,Home,True,False
1774083175,"X RAY JEANS Mens Five Pocket Commuter Pants, Fig, 34X32",X Ray Jeans,30.0,34.99,5.0,1,5,Mens Jeans,Clothing,True,False
1093743201,"Exclusivo Mezcla Waffle Textured Soft Fleece Blanket, King Size Bed Blanket, Cozy Warm and Lightweight (Dark Grey, 90x104 inches)",Exclusivo Mezcla,26.0,55.98,29.99,64,4.5,Bed Blankets,Home,True,False
411359040,Anastasia Beverly Hills Norvina PRO Pigment Eyeshadow Palette Vol 3,Anastasia Confections,30.0,34.0,4.0,575,4.8,All Makeup,Beauty,True,False
1612728569,"Amay 800TC Organic Cotton Twin XL Size Fitted Sheet ( 39X80 ) Fits Mattress Upto 21 inches Deep Pocket, Ivory Solid",Amay's,57.6,64.0,6.4,4,5,Cooling Sheets,Home,True,False
2150292673,LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X,Larace,20.0,23.99,4.01,31,4.8,Plus Size Tops,Clothing,True,False
1507001378,"FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White",ITSUN,0.99,1.58,0.59,3,1.3,Lingerie Sets,Clothing,True,False
293084792,"Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal",Rest Haven,44.0,135.0,91.0,74,4.5,Upholstered Headboards,Home,True,False
5041920521,LARACE Women's Tops Long Sleeve Dressy Casual Plus Size Tunic Tops to Wear with Leggings Loose T-Shirt Loose Fit Blouses NavyBlue 1X,Larace,20.0,26.99,7.01,231,4.7,Plus Size Tops,Clothing,True,False
2834781358,"AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue)",AUSTUFF,240.0,562.99,323.0,14,4.4,Shop All Bar Stools & Counter Stools,Home,True,False
306465658,"Fresh Roasted Coffee, Indian Monsoon Water Decaf Coffee, Medium-Dark Roast Whole Bean, 80 oz",Fresh Roasted Coffee,55.0,23.263749999999998,6.07625,43,4.8,Medium Roast Coffee,Food,True,False
5809585615,FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7,FaithHeart,16.0,48.99,33.04,150,4.9,Mens Rings,Jewelry,True,False
5291664103,"Scoop Womens V-Neck Top with Volume Sleeves, Sizes XS-XXL",Scoop,13.8,29.0,15.17,10,3.7,Womens Blouses,Clothing,True,False
5062553620,"SmartMouth Original Activated Breath Rinse 16 oz, Adult",SmartMouth,9.84,16.987999999999996,6.525999999999999,565,4.6,Dry Mouth Mouthwash,Personal Care,True,True
469036214,"WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee",WestinTrends,205.0,339.99,135.0,31,4.2,Full Bases,Patio & Garden,True,False
790957653,Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months,Xingqing,12.5,15.89,3.44,2,4,Baby Girls Clothing,Clothing,True,False
5295270812,"UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck",UDPATIO,355.0,469.99,115.0,209,4.6,Shop All Patio Furniture,Patio & Garden,True,False
668480724,"Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise",Exclusivo Mezcla,25.0,65.98,40.99,400,4.5,Bedding Sets,Home,True,False
102593173,Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL,Hanes,19.8,33.0,13.2,78,4.3,Mens Workout Shirts,Clothing,True,False
2785607950,"Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White",Amay's,92.7,102.99,10.3,4,5,White Sheets,Home,True,False
362341632,"Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz",Simply Silver Mouthwash,9.99,12.99,3.0,39,5,Oral Care Accessories,Personal Care,True,False
5702523237,Demotime Men's Polo Shirts Casual Button-Down Shirts Short Sleeve Polo Shirts Blue L V Neck T Shirts Big and Tall Golf Solid Classic Stylish Tops,Demotime,16.0,18.99,3.0,1,5,Golf Shirts,Sports & Outdoors,True,False
3922793394,"FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box",FindChic,11.2,42.99,31.75,19,4.8,Womens Rings,Jewelry,True,False
831123723,Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger,Casual Nights,20.9,23.99,3.12,215,4.1,Womens Nightshirts & Gowns,Clothing,True,False
1017487270,"J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant & Comfortable, Perfect for Weddings",J. Adams,30.0,41.99,12.0,13,4.5,Block Heels,Clothing,True,False
435835263,TheLovely Women & Plus Front and Back Reversible Spaghetti Strap Flowy Cami Tank Tops,TheLovely,9.99,16.99,7.0,9,4.1,Plus Size Activewear,Clothing,True,False
5053396247,UVN Sweatshirts for Women Square Neck Long Sleeve Shirts Casual Tunic Tops,UVN,15.0,18.99,4.0,47,4.1,Womens Sweatshirts & Hoodies,Clothing,True,False
3099936296,Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped,Amay's,54.9,61.0,6.1,8,5,Colored Sheets,Home,True,False
1727244137,"VOUA Electric Heated Mattress Pad, White King",VOUA,76.0,115.0,39.01,42,4.6,Heating Mattress toppers,Home,True,False
5439347407,"Caroma Electric Scooter for Adult, 30Miles Range&20Mph Power by 20""Off-Road Tire&Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black",Caroma,570.0,909.99,340.0,618,4.7,Adult Electric Scooters,Sports & Outdoors,True,False
485354607,LifeStride Womens Suki Pumps - Medium & Wide Width,LifeStride,43.0,47.99,5.0,1309,4.5,Stilettos,Clothing,True,False
179112912,"Solaray Food Carotene, Vitamin A as Beta Carotene 25000IU | Carotenoids for Healthy Skin & Eyes, Antioxidant Activity & Immune System Support | 200ct",Solaray,41.9,46.99,5.13,6,4.2,Beta Carotene,Health and Medicine,True,False
640096014,Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts,Ruimatai,6.36,10.35,3.99,16,1.8,Plus Size Activewear,Clothing,True,False
1359948905,Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean,Roaman's,32.8,39.41,6.64,153,3.8,Plus Size Jeans,Clothing,True,False
531529503,"Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M)",TheLovely,23.4,25.99,2.6,15,4.3,Workout Leggings,Clothing,True,False
944207748,LifeStride Womens Deja Vu Skimmers - Medium & Wide Width,LifeStride,39.0,57.99,19.0,108,3.8,Ballet Flats,Clothing,True,False
896931395,Zenana Women & Plus Basic Cotton Relaxed Fit V-Neck Long Sleeve Plain Active Casual T-ShirtTop(S-3X),Zenana,15.3,16.99,1.7,11,4.2,Plus Size Tshirts,Clothing,True,False
602315286,"Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green",Elegant Comfort,22.5,25.0,2.5,170,4.5,Bed Sheets,Home,True,False
1097677016,Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers,Feather & Stitch New York,25.0,31.24,6.25,14,4.8,Pillowcases,Home,True,False
2200709686,Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel,Amay's,141.0,176.0,35.2,8,5,Shop Curtains,Home,True,False
264801526,"SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray",SGI bedding,22.5,24.99,2.5,14,4.4,Bed Skirts,Home,True,False
3475370853,Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe,Amay's,56.7,63.0,6.3,1,5,Cooling Sheets,Home,True,False
3795586746,"NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L",NELEUS,20.0,22.45,2.46,10,4.9,Mens Workout Shirts,Clothing,True,False
6126862324,"Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory",Mellanni,35.0,46.97,12.0,3472,4.8,Twin Sheets,Home,True,False
283514640,Ecetana Womens Walking Shoes Lightweight Breathable Mesh Air Cushion Sneakers,Ecetana,19.0,35.99,17.0,727,4.6,Womens Shoes,Clothing,True,False
5155882858,"Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M",UVPLove,14.0,30.99,17.0,204,4.7,Womens Blouses,Clothing,True,False
1892659971,JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear,JWD,20.0,38.99,19.0,126,4.7,Womens Nightshirts & Gowns,Clothing,True,False
1426167428,Men's Marvel Deadpool No One Cares  Graphic Tee Black 1X Big Tall,Marvel,16.0,18.99,3.0,12,4.3,Big and Tall Graphic Tees,Clothing,True,False
1792864118,"Pntutb Womens Plus Size Clearance,Women's Printed Yoga Fitness Leggings Running Gym Stretch Sports Pants Trousers",PNTUTB,5.79,6.59,0.8,1,3,Womens Leggings,Clothing,True,False
6918363302,MINTREUS Women's Pajama Set Knit Soft Lounge Set Lightweight Sleepwear Two Piece Matching Outfits Set,MINTREUS,24.0,45.99,22.0,1,5,Womens Pajama Sets,Clothing,True,False
1807242420,"PiccoCasa Soft 190GSM Brushed Polyester 16"" Deep Pocket Fitted Sheets Black Full",PiccoCasa,9.3,13.29,3.99,1,4,Bed Sheets,Home,True,False
751510659,Zenana Womens's Cotton Stretch Mid Thigh Length Leggings Fitness Sport Biker Shorts,Zenana,9.94,12.99,3.05,107,4.6,Womens Athletic Shorts,Clothing,True,False
34203165,"Zuke's Mini Naturals Soft Dog Training Treats, Duck Flavor, Tender Dog Chew Snacks, 16 oz Pouch",Zuke's,16.7,57.71888888888889,17.816666666666666,758,4.1,Pets Subscription,Pets,True,False
25997723,Polo Double Black Eau De Toilette Spray 4.2 Oz / 125 Ml,Ralph Lauren,64.9,84.0,19.1,60,3.1,Premium Cologne for Men,Premium Beauty,True,False
5219876777,"Reebok Boys Power Blast Muscle Active Tank, Sizes 4-18",Reebok,6.13,12.0,5.87,12,5,Boys Athletic Shirts,Clothing,True,False
1063134991,"Russell Athletic Mens Lux Tech Fleece Pants, Sizes S-XL",Russell Athletic,16.0,48.0,32.01,16,4.3,Mens Workout Pants,Clothing,True,False
696459227,"Hanes Men's and Big Men's Beefy Tee with Short Sleeves, 2-Pack, Sizes S-6XL",Hanes,14.6,29.0,14.39,1021,4.1,Hanes Mens T-Shirts,Clothing,True,False
730250943,Clubman Pinaud Styptic Pencil,Clubman Pinaud,11.4,13.99,2.55,107,4.7,Aftershaves,Personal Care,True,False
5115609628,"Muk Luks Soft Knit Matching Family Pajama Set , Grey Fairisle/Dogs, T/3X",MUK LUKS,25.0,27.99,3.0,3,3.7,Womens Pajama Sets,Clothing,True,False
5028919789,"RAW X  Toddler Boy's RawX Rip and Repair Jeans, Dark Blue, 2T",RAW X,18.5,20.99,2.5,1,5,Mens Jeans,Clothing,True,False
5422818479,Roaman's Women's Plus Size Soft Knit Bermuda Short,Roaman's,26.6,31.1,4.46,1156,4.3,Womens Athletic Shorts,Clothing,True,False
1589505386,LifeStride Womens Minimalist Pumps - Medium & Wide Width,LifeStride,40.0,47.99,8.0,95,4.3,Block Heels,Clothing,True,False
373855792,"Clara Clark Twin Size Deep Pocket 3 Piece Bed Sheets Set, 1800 Series Hotel Luxury Soft Microfiber, Brown",Clara Clark,23.0,54.99,32.03,13105,4.6,Sheet Sets,Home,True,False
225313738,COMFREE Women's Camisole with Built in Bra Plus Size Tank Top Cami Flowy Casual Tops with Adjustable Strap (S-4XL),COMFREE,20.0,39.99,20.0,49,4.7,Plus Size Tops,Clothing,True,False
1231760315,IBTOM CASTLE Baby Girls Formal Dress Lace Bowknot Baptism Embroidery Princess Birthday Wedding Flower Tutu Gown with Headwear 3-6 Months Red,Ibtom Castle,20.0,29.99,10.0,1,5,Baby Girls Casual Dresses,Clothing,True,False
1900702698,Zenana Women & Plus Relaxed Fit Scoop Neck Sleeveless Round Hem Blouse Tank Top,Zenana,16.2,17.99,1.8,27,3.6,Plus Size Activewear,Clothing,True,False
422458903,Zbar - Chocolate Chip and Iced Oatmeal Cookie - Variety Pack - Soft Baked Whole Grain Snack Bars - USDA Organic - Non-GMO - Plant-Based - 1.27 oz. (24 Count),ZBAR,20.0,23.263749999999998,6.07625,27,4.4,Lunchbox favorites,Food,True,False
5150469476,"EDX 10 Drawer Dresser, Wide Chest Of Drawers Nightstand Storage Tower Storage Dresser Fabric Dresser With Wood Top for Living Room, Bedroom, Hallway, Nursery, Grey",edx,64.0,104.99,41.0,3293,4.4,Gray Dressers,Home,True,False
674437651,Vanity Fair Womens Beauty Back Minimizer Bra Style-76-080,Vanity Fair,37.2,44.0,6.81,821,4.5,Underwire Bras,Clothing,True,False
232510830,HISEA Women's Rubber Rain Boots Waterproof Insulated Garden Shoes Outdoor Hunting Working Riding Muck Neoprene Boots Mid Calf,HISEA,50.0,69.99,20.0,477,4.8,Womens Over the Knee Boots,Clothing,True,False
247655086,"Mellanni Bedspread Coverlet Set Light Gray - Reversible Bedding Cover - Oversized Quilt Set, 2 Piece, Twin / Twin XL, Light Gray",Mellanni,48.0,68.97,21.0,544,4.8,Quilt Sets,Home,True,False
5684704635,"ChainsHouse Snake Ring for Women/Men,Stainless Steel Retro Punk Gothic Jewelry Antique Octopus/Serpent Reptile Rings for Holiday Party Jewelry Gift ,Size 7-14(Box)",ChainsHouse,12.1,40.28,28.15,50,5,Anniversary Rings,Jewelry,True,False
6045904134,Women's Knee-length Color Block Dress with Pockets,Moa Collection,25.0,29.95,4.96,1,5,Dresses,Clothing,True,False
1808782059,"Amay 800TC Organic Cotton Queen Size Fitted Sheet ( 60X80 ) Fits Mattress Upto 12-15 inches, Gold Solid",Amay's,51.3,57.0,5.7,6,5,Cooling Sheets,Home,True,False
3820834403,Amay Blackout Grommet Curtain Panel Beige 42 Inch Wide by 108 Inch Long- 1Panel,Amay's,78.4,98.0,19.6,3,5,Shop Curtains,Home,True,False
588404711,"Carve Designs Carson Jean - Womens, Favorite Fade, 8",Carve Designs,89.1,99.0,9.9,523,4.6,Womens Boyfriend Jeans,Clothing,True,False
839659160,LifeStride Womens Impact Ballet Flats - Various Widths Available,LifeStride,50.0,69.99,20.0,302,4.5,Womens Casual Shoes,Clothing,True,False
3440558193,"Cocokind Vitamin C Glow Serum for Bright, Even Skin Tone, All Skin Types, 1 oz",Cocokind,22.0,28.814999999999998,11.002,855,4.7,Cocokind,Beauty,True,False
268590697,NINA NEW YORK Womens Silver Goring Embellished Nadette Round Toe Wedge Slip On Dress Sandals Shoes 5.5 M,NINA NEW YORK,55.0,114.0,59.02,20,4.8,Womens Casual Shoes,Clothing,True,False
5209344136,"Men Sherpa Lined Hooded Jacket,Men's Flannel Plaid Shirts Fleece Fuzzy Button Down Long Sleeve Winter Thermal Hoodies Jackets with Pockets",Feancey,30.0,35.19,5.2,1,5,Men's Character Shop,Clothing,True,False
230846860,"Bare Home Plush Sherpa Bed Blanket - Fluffy & Soft - Reversible - Lightweight - Twin/Twin XL, Buffalo Plaid - White/Black",Bare Home,33.0,44.99,12.0,663,4.7,Shop All Teens' Bedding,Home,True,False
5260887729,"Sanmadrola Waterproof & Reversible Dog Bed Cover Pet Blanket Sofa, Couch Cover Mattress Protector Furniture Protector for Dog, Pet, Cat 30''x70'' Gray Blue",SANMADROLA,20.0,34.99,15.0,260,4.7,Couch Covers,Home,True,False
887578061,CARCOS Women's Cami With Built-In Shelf Bra Plus Stretch with Adjustable Spaghetti Straps Basic Undershirt Layer Tank Top Black-L,CARCOS,13.0,14.99,2.0,51,4.3,Womens Tank Tops,Clothing,True,False
802163708,"Vanity Fair Women's Flattering Lace Hi-Cut Underwear, 3 Pack",Vanity Fair,24.8,36.0,11.18,22,4.5,Briefs,Clothing,True,False
3723312924,Amay Grommet Top Blackout Curtain Panel Greyish White 60 Inch Wide by 120 Inch Long-1Panel,Amay's,92.8,116.0,23.2,13,5,Shop Curtains,Home,True,False
680639889,Hanes Men's Perfect-T Tri-Blend Short Sleeve T-Shirt Solid Navy M,Hanes,9.99,14.0,4.01,582,4.3,Mens Workout Shirts,Clothing,True,False
945882097,Made by Johnny Women's Chic Palazzo Lounge Pants S HEATHER_DARK_GREY,Made by Johnny,19.8,21.95,2.2,241,3.8,Womens Pants,Clothing,True,False
3511393855,"Luxe Weavers Modern Abstract Beige 2x3 Area Rug, Stain Resistant Carpet",Luxe Weavers,25.0,30.0,5.0,177,4.6,All Area Rugs,Home,True,False
1829450989,JWD Plus Size Tops For Women Lace Sleeve Blouse Waffle Knit Long Sleeve Shirts Navy Blue-1X,JWD,20.0,25.99,6.0,196,4.5,Plus Size Tops,Clothing,True,False
2608501628,"Amay 800TC Organic Cotton Twin Size Fitted Sheet ( 39X75 ) Fits Mattress Upto 12-15 inches, Purple Solid",Amay's,51.3,57.0,5.7,6,5,Cooling Sheets,Home,True,False
939136581,LETDIOSTO Women's Plus Size Tops Short Sleeve Shirts Lace Pleated Tunic Causal Tee Blouses M-4XL,LETDIOSTO,25.0,43.99,19.0,470,4.3,Plus Size Tops,Clothing,True,False
885092913,"V8 +Energy Black Cherry and Pomegranate Blueberry Juice Energy Drinks, 8 fl oz Can, 24 Count (4 Packs of 6)",V8 Juice,33.3,37.1,3.8,62,4.6,Campbell's,Food,True,False
1543169305,ChainsProMax Mens Rings Stainless Steel Size 13 Cuban Curb Link Ring Black Rings for Men,ChainsProMax,13.0,64.99,52.0,158,4.8,Mens Jewelry,Jewelry,True,False
432928663,PARFAIT Women's Adriana Wire-Free Lace Bralette - Black - 36D,PARFAIT,28.8,50.0,21.2,39,4.5,Wireless Bras,Clothing,True,False
152355819,Authentic Hotel and Spa  Unisex Navy Blue Turkish Cotton Terry Bath Robe with White Block Monogram Z S/M,Linum Home Textiles,56.2,63.74,7.5,4,4.5,Mens Robes,Clothing,True,False
412531616,All Season Camel 3 Piece Twin Size Down Alternative Comforter Set with Corner Tabs,HIG,30.0,35.99,6.0,129,4.4,Comforter Sets,Home,True,False
177709330,"JUSTLET Heated Mattress Pad Twin Size,Electric Mattress Pad,Electric Bed Warmer with 9 Heated Settings Controller & 1-9 Hours Auto Shut Off, Machine Washable, White",JUSTLET,60.0,109.99,50.0,1530,4.5,Heating Mattress toppers,Home,True,False
27230944,"Health King HernEase Tea, 60 Ct",Balanceuticals,33.4,43.99,10.56,2,3,Dietary supplements,Health and Medicine,True,False
10308385,"OLD BAY Gluten Free Classic Seafood Seasoning, 6 oz Can",Old Bay,4.43,23.263749999999998,6.07625,438,4.5,Seasoning mixes & blends,Food,True,True
2155265261,"Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid King, Light Blue",Amay's,92.7,102.99,10.3,4,5,Colored Sheets,Home,True,False
821774391,LifeStride Womens Zee Loafers - Medium & Wide Width,LifeStride,50.0,69.99,20.0,61,4.6,Womens Casual Shoes,Clothing,True,False
753681550,Guy Harvey Mens Core Tuna Short Sleeve T-Shirt,Guy Harvey,15.6,26.0,10.4,3,5,Mens T-Shirts,Clothing,True,False
1446529388,IBTOM CASTLE Flower Girl Tutu Tulle Dress Little Big Princess Wedding Bridesmaid Party Communion Formal Short Gown for Kids 6-12 Months Blue,Ibtom Castle,23.0,29.62,6.63,3,3.7,Baby Girls Casual Dresses,Clothing,True,False
1210385172,"Short Queen Size Tailored Drop Multi Ruffled Solid Bed Skirt with Adjustable Elastic Belt Microfiber Fabric Fade & Wrinkle Resistant Bed Frame Cover Easy to Fit & Care (15 Inch Drop, Moss)",Dee's Collection,39.6,43.99,4.4,1,5,Toddler Bedding Sets & Sheets,Baby,True,False
354688867,"Yoyomax Office Chair, Ergonomic Home Office Desk Chairs, Computer Chair with Comfortable Armrests, Mesh Desk Chairs with Wheels, Black",Yoyomax,33.0,127.99,95.0,454,4.6,Desk Chairs,Home,True,False
5379906696,"Cars Kids 17"" Light Up Lightning McQueen Backpack, Multi-Color",Disney Pixar Cars,15.0,16.94,1.96,318,4.8,School Backpacks,Clothing,True,False
5043424192,Fantaslook V Neck Sweatshirts for Women Casual Long Sleeve Tops Oversized Sweatshirt With Pockets,Fantaslook,18.0,69.99,52.0,63,4.3,Young Adult Sweatshirts & Hoodies,Clothing,True,False
5202943775,"Asklazy Women's Summer Sleeveless Chiffon Blouse Business Casual Tank Flowy Tops for Women,US Size,D Red,L",Asklazy,15.0,42.99,28.0,70,4.6,Womens Blouses,Clothing,True,False
5075703391,"Whale Flotilla Faux Fur Sherpa King Size Blanket, Cozy Reversible Fuzzy Fluffy Plush Blankets with Stylish for Winter Fall, Warm and Soft, 90x104 Inch, Emerald Green",Whale Flotilla,30.0,39.99,10.0,54,4.7,Bed Blankets,Home,True,False
913982677,Roaman's Women's Plus Size Invisible Stretch Two-Tone Embroidered Bootcut Jeans,Roaman's,62.7,72.52,9.78,92,4.6,Plus Size Jeans,Clothing,True,False
1986789930,"Twin XL Size Tailored Drop Wrap Around Solid Bed Skirt with Adjustable Elastic Belt Microfiber Fabric Fade & Wrinkle Resistant Bed Frame Cover Easy to Fit & Care (14 Inch Drop, Ivory)",Dee's Collection,25.2,27.99,2.8,2,4,Toddler Bedding Sets & Sheets,Baby,True,False
22374157,"Purex Sta Flo Liquid Starch, Great for Crafts, Concentrated, 64 Ounce",Purex,7.96,17.61,9.65,561,4.7,Static Guard,Household Essentials,False,False
907847604,"Independent Trading Co. Womens Lightweight Cropped Hooded Sweatshirt, XS, Blush",Independent Trading Co.,22.1,38.6,16.5,15,4.1,Womens Activewear,Clothing,True,False
48812370,"Duck Clean Release .94 in. x 60 yd. Blue Painter's Tape, 4 Rolls",Duck Brand,9.79,10.88,1.09,1796,4.4,Painter's Tape,Home Improvement,True,False
370320502,"Sofra Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (Burgundy/Olive, S)",Sofra,17.7,23.13,5.43,27,4.4,Workout Leggings,Clothing,True,False
528993905,VERABENDI Womens Clothes Plus Size Tops 3/4 Sleeve Shirts Button Dressy V-Neck Tunic Blouse (M-4XL),VERABENDI,20.0,22.99,3.0,129,4.5,Womens Blouses,Clothing,True,False
331094227,"MERITLIFE Waterproof Mattress Pads, Full",MERITLIFE,40.0,99.0,59.01,1605,4.2,Pillow Top Mattress Toppers,Home,True,False
1774925941,"TENCEL Lyocell Queen Sheet Set, 500 Thread Count Temperature-Regulating, Ultra Soft & Silky 4-Piece Set Taupe by Aireolux",Aireolux,70.0,83.99,14.0,82,4.8,Sateen Sheets,Home,True,False
3972776250,Amay Rod Pocket Window Curtain Panel Silver Grey 84 Inch Wide by 72 Inch Long-1 Panel,Amay's,96.0,120.0,24.0,3,5,Shop Curtains,Home,True,False
1997340049,HOBIBEAR Boys and Girls Classic Graphic Garden Clogs Slip on Water Shoes(Toddler/Little Kids/Big Kids),Hobibear,24.0,49.99,26.0,189,4.5,Boys Sandals,Clothing,True,False
370694829,"MaryRuth's | Women's 40+ Multivitamin Liposomal| Liquid Liposomal | Vanilla Peach | Sugar Free, Vegan | 15.22 fl oz",MaryRuth Organics,25.0,28.49,3.54,216,4.3,MaryRuth Organics,Health and Medicine,True,False
2872285813,Amay Grommet Top Blackout Curtain Panel Greyish White 72 Inch Wide by 120 Inch Long-1Panel,Amay's,104.0,130.0,26.0,13,5,Shop Curtains,Home,True,False
3283891047,TheLovely Women & Plus Relaxed Fit Long Sleeve Round Neck & Hem Jersey Tee Shirt Top,TheLovely,17.1,18.99,1.9,14,4.4,Plus Size Activewear,Clothing,True,False
1950697931,Pntutb Rollback and Clearance Summer Tee Tops for Women Solid Color Round Neck Sleeveless Casual Tank Top,PNTUTB,5.39,6.09,0.7,1,3,Womens Tank Tops,Clothing,True,False
1764748346,"Valsole orthopedic insoles supports the arch of the foot for heel pain, heel spurs, flat foot, plantar fasciitis, knee pain",VALSOLE,16.0,17.99,2.01,31,3.9,Insoles,Health and Medicine,True,False
871349337,"Parent's Choice Dry & Gentle Diapers Size 4, 192 Count (Select for More Options)",Parent's Choice,27.4,59.323,6.909000000000001,43691,4.5,Size 4 Diapers,Baby,True,True
5057611924,Bearsland Female Long Sleeve Maternity Nursing Top Breastfeeding Shirts 3-Pack,Bearsland,36.0,39.99,4.0,79,4.7,Maternity Blouses & Shirts,Clothing,True,False
1037166405,CALIPESSA Drop Shoulder Cable Knit Pocket Patched Casual Long Sleeve Red Cardigan For Womens,CALIPESSA,23.9,31.99,8.09,19,4.3,Cardigans for Women,Clothing,True,False
1184654530,TIYOMI Women's Plus Size Pants Full Length 3X Brown Ankle Leggings Stretchy Soft Casual Butt Fit Leggings Solid Color Bottom Autumn Winter Wear Out Pants 3XL 22W 24W,TIYOMI,20.0,28.99,9.0,47,4.1,Plus Size Pants,Clothing,True,False
689096319,"Bakell - Royal Gold Tinker Dust (5g, x1 Jar) Edible Glitter for Cake Decorating, Cupcakes, Cookies and Other Desserts",Bakell,9.91,12.39,2.48,9,4.7,Metallic Decorative Baking,Party & Occasions,True,False
602748918,Men's Star Wars Yoda Best Dad Cartoon  Graphic Tee Kelly Green X Large,Star Wars,15.0,18.99,4.0,1,5,Men's Movies and TV Tees,Clothing,True,False
